crop,collection_date,genotype,individual,image_path
corn,4,84,1,../data/corn/images\4_84_1.jpg
corn,4,84,2,../data/corn/images\4_84_2.jpg
corn,4,84,3,../data/corn/images\4_84_3.jpg
corn,4,84,4,../data/corn/images\4_84_4.jpg
corn,4,85,1,../data/corn/images\4_85_1.jpg
corn,4,85,2,../data/corn/images\4_85_2.jpg
corn,4,85,3,../data/corn/images\4_85_3.jpg
corn,4,85,4,../data/corn/images\4_85_4.jpg
corn,4,86,1,../data/corn/images\4_86_1.jpg
corn,4,86,2,../data/corn/images\4_86_2.jpg
corn,4,86,3,../data/corn/images\4_86_3.jpg
corn,4,86,4,../data/corn/images\4_86_4.jpg
corn,4,87,1,../data/corn/images\4_87_1.jpg
corn,4,87,2,../data/corn/images\4_87_2.jpg
corn,4,87,3,../data/corn/images\4_87_3.jpg
corn,4,87,4,../data/corn/images\4_87_4.jpg
corn,4,88,1,../data/corn/images\4_88_1.jpg
corn,4,88,2,../data/corn/images\4_88_2.jpg
corn,4,88,3,../data/corn/images\4_88_3.jpg
corn,4,88,4,../data/corn/images\4_88_4.jpg
corn,4,89,1,../data/corn/images\4_89_1.jpg
corn,4,89,2,../data/corn/images\4_89_2.jpg
corn,4,89,3,../data/corn/images\4_89_3.jpg
corn,4,89,4,../data/corn/images\4_89_4.jpg
corn,4,8,1,../data/corn/images\4_8_1.jpg
corn,4,8,2,../data/corn/images\4_8_2.jpg
corn,4,8,3,../data/corn/images\4_8_3.jpg
corn,4,8,4,../data/corn/images\4_8_4.jpg
corn,4,90,1,../data/corn/images\4_90_1.jpg
corn,4,90,2,../data/corn/images\4_90_2.jpg
corn,4,90,3,../data/corn/images\4_90_3.jpg
corn,4,90,4,../data/corn/images\4_90_4.jpg
corn,4,91,1,../data/corn/images\4_91_1.jpg
corn,4,91,2,../data/corn/images\4_91_2.jpg
corn,4,91,3,../data/corn/images\4_91_3.jpg
corn,4,91,4,../data/corn/images\4_91_4.jpg
corn,4,92,1,../data/corn/images\4_92_1.jpg
corn,4,92,2,../data/corn/images\4_92_2.jpg
corn,4,92,3,../data/corn/images\4_92_3.jpg
corn,4,92,4,../data/corn/images\4_92_4.jpg
corn,4,93,1,../data/corn/images\4_93_1.jpg
corn,4,93,2,../data/corn/images\4_93_2.jpg
corn,4,93,3,../data/corn/images\4_93_3.jpg
corn,4,93,4,../data/corn/images\4_93_4.jpg
corn,4,94,1,../data/corn/images\4_94_1.jpg
corn,4,94,2,../data/corn/images\4_94_2.jpg
corn,4,94,3,../data/corn/images\4_94_3.jpg
corn,4,94,4,../data/corn/images\4_94_4.jpg
corn,4,95,1,../data/corn/images\4_95_1.jpg
corn,4,95,2,../data/corn/images\4_95_2.jpg
corn,4,95,3,../data/corn/images\4_95_3.jpg
corn,4,95,4,../data/corn/images\4_95_4.jpg
corn,4,96,1,../data/corn/images\4_96_1.jpg
corn,4,96,2,../data/corn/images\4_96_2.jpg
corn,4,96,3,../data/corn/images\4_96_3.jpg
corn,4,96,4,../data/corn/images\4_96_4.jpg
corn,4,97,1,../data/corn/images\4_97_1.jpg
corn,4,97,2,../data/corn/images\4_97_2.jpg
corn,4,97,3,../data/corn/images\4_97_3.jpg
corn,4,97,4,../data/corn/images\4_97_4.jpg
corn,4,98,1,../data/corn/images\4_98_1.jpg
corn,4,98,2,../data/corn/images\4_98_2.jpg
corn,4,98,3,../data/corn/images\4_98_3.jpg
corn,4,98,4,../data/corn/images\4_98_4.jpg
corn,4,99,1,../data/corn/images\4_99_1.jpg
corn,4,99,3,../data/corn/images\4_99_3.jpg
corn,4,99,4,../data/corn/images\4_99_4.jpg
corn,4,9,1,../data/corn/images\4_9_1.jpg
corn,4,9,2,../data/corn/images\4_9_2.jpg
corn,4,9,3,../data/corn/images\4_9_3.jpg
corn,4,9,4,../data/corn/images\4_9_4.jpg
corn,5,100,1,../data/corn/images\5_100_1.jpg
corn,5,100,2,../data/corn/images\5_100_2.jpg
corn,5,100,3,../data/corn/images\5_100_3.jpg
corn,5,100,4,../data/corn/images\5_100_4.jpg
corn,5,101,1,../data/corn/images\5_101_1.jpg
corn,5,101,2,../data/corn/images\5_101_2.jpg
corn,5,101,3,../data/corn/images\5_101_3.jpg
corn,5,101,4,../data/corn/images\5_101_4.jpg
corn,5,102,1,../data/corn/images\5_102_1.jpg
corn,5,102,2,../data/corn/images\5_102_2.jpg
corn,5,102,3,../data/corn/images\5_102_3.jpg
corn,5,102,4,../data/corn/images\5_102_4.jpg
corn,5,103,1,../data/corn/images\5_103_1.jpg
corn,5,103,2,../data/corn/images\5_103_2.jpg
corn,5,103,3,../data/corn/images\5_103_3.jpg
corn,5,103,4,../data/corn/images\5_103_4.jpg
corn,5,104,1,../data/corn/images\5_104_1.jpg
corn,5,104,2,../data/corn/images\5_104_2.jpg
corn,5,104,3,../data/corn/images\5_104_3.jpg
corn,5,104,4,../data/corn/images\5_104_4.jpg
corn,5,105,1,../data/corn/images\5_105_1.jpg
corn,5,105,2,../data/corn/images\5_105_2.jpg
corn,5,105,3,../data/corn/images\5_105_3.jpg
corn,5,105,4,../data/corn/images\5_105_4.jpg
corn,5,106,1,../data/corn/images\5_106_1.jpg
corn,5,106,2,../data/corn/images\5_106_2.jpg
corn,5,106,3,../data/corn/images\5_106_3.jpg
corn,5,106,4,../data/corn/images\5_106_4.jpg
corn,5,107,1,../data/corn/images\5_107_1.jpg
corn,5,107,2,../data/corn/images\5_107_2.jpg
corn,5,107,3,../data/corn/images\5_107_3.jpg
corn,5,107,4,../data/corn/images\5_107_4.jpg
corn,5,108,1,../data/corn/images\5_108_1.jpg
corn,5,108,2,../data/corn/images\5_108_2.jpg
corn,5,108,3,../data/corn/images\5_108_3.jpg
corn,5,108,4,../data/corn/images\5_108_4.jpg
corn,5,109,1,../data/corn/images\5_109_1.jpg
corn,5,109,2,../data/corn/images\5_109_2.jpg
corn,5,109,3,../data/corn/images\5_109_3.jpg
corn,5,109,4,../data/corn/images\5_109_4.jpg
corn,5,10,1,../data/corn/images\5_10_1.jpg
corn,5,10,2,../data/corn/images\5_10_2.jpg
corn,5,10,3,../data/corn/images\5_10_3.jpg
corn,5,10,4,../data/corn/images\5_10_4.jpg
corn,5,110,1,../data/corn/images\5_110_1.jpg
corn,5,110,2,../data/corn/images\5_110_2.jpg
corn,5,110,3,../data/corn/images\5_110_3.jpg
corn,5,110,4,../data/corn/images\5_110_4.jpg
corn,5,111,1,../data/corn/images\5_111_1.jpg
corn,5,111,2,../data/corn/images\5_111_2.jpg
corn,5,111,3,../data/corn/images\5_111_3.jpg
corn,5,111,4,../data/corn/images\5_111_4.jpg
corn,5,112,1,../data/corn/images\5_112_1.jpg
corn,5,112,2,../data/corn/images\5_112_2.jpg
corn,5,112,3,../data/corn/images\5_112_3.jpg
corn,5,112,4,../data/corn/images\5_112_4.jpg
corn,5,113,1,../data/corn/images\5_113_1.jpg
corn,5,113,2,../data/corn/images\5_113_2.jpg
corn,5,113,3,../data/corn/images\5_113_3.jpg
corn,5,113,4,../data/corn/images\5_113_4.jpg
corn,5,114,1,../data/corn/images\5_114_1.jpg
corn,5,114,2,../data/corn/images\5_114_2.jpg
corn,5,114,3,../data/corn/images\5_114_3.jpg
corn,5,114,4,../data/corn/images\5_114_4.jpg
corn,5,115,1,../data/corn/images\5_115_1.jpg
corn,5,115,2,../data/corn/images\5_115_2.jpg
corn,5,115,3,../data/corn/images\5_115_3.jpg
corn,5,115,4,../data/corn/images\5_115_4.jpg
corn,5,116,1,../data/corn/images\5_116_1.jpg
corn,5,116,2,../data/corn/images\5_116_2.jpg
corn,5,116,3,../data/corn/images\5_116_3.jpg
corn,5,116,4,../data/corn/images\5_116_4.jpg
corn,5,117,1,../data/corn/images\5_117_1.jpg
corn,5,117,2,../data/corn/images\5_117_2.jpg
corn,5,117,3,../data/corn/images\5_117_3.jpg
corn,5,117,4,../data/corn/images\5_117_4.jpg
corn,5,118,1,../data/corn/images\5_118_1.jpg
corn,5,118,2,../data/corn/images\5_118_2.jpg
corn,5,118,3,../data/corn/images\5_118_3.jpg
corn,5,118,4,../data/corn/images\5_118_4.jpg
corn,5,119,1,../data/corn/images\5_119_1.jpg
corn,5,119,2,../data/corn/images\5_119_2.jpg
corn,5,119,3,../data/corn/images\5_119_3.jpg
corn,5,119,4,../data/corn/images\5_119_4.jpg
corn,5,11,1,../data/corn/images\5_11_1.jpg
corn,5,11,2,../data/corn/images\5_11_2.jpg
corn,5,11,3,../data/corn/images\5_11_3.jpg
corn,5,11,4,../data/corn/images\5_11_4.jpg
corn,5,120,1,../data/corn/images\5_120_1.jpg
corn,5,120,2,../data/corn/images\5_120_2.jpg
corn,5,120,3,../data/corn/images\5_120_3.jpg
corn,5,120,4,../data/corn/images\5_120_4.jpg
corn,5,121,1,../data/corn/images\5_121_1.jpg
corn,5,121,2,../data/corn/images\5_121_2.jpg
corn,5,121,3,../data/corn/images\5_121_3.jpg
corn,5,121,4,../data/corn/images\5_121_4.jpg
corn,5,122,1,../data/corn/images\5_122_1.jpg
corn,5,122,2,../data/corn/images\5_122_2.jpg
corn,5,122,3,../data/corn/images\5_122_3.jpg
corn,5,122,4,../data/corn/images\5_122_4.jpg
corn,5,123,1,../data/corn/images\5_123_1.jpg
corn,5,123,2,../data/corn/images\5_123_2.jpg
corn,5,123,3,../data/corn/images\5_123_3.jpg
corn,5,123,4,../data/corn/images\5_123_4.jpg
corn,5,124,1,../data/corn/images\5_124_1.jpg
corn,5,124,2,../data/corn/images\5_124_2.jpg
corn,5,124,3,../data/corn/images\5_124_3.jpg
corn,5,124,4,../data/corn/images\5_124_4.jpg
corn,5,125,1,../data/corn/images\5_125_1.jpg
corn,5,125,2,../data/corn/images\5_125_2.jpg
corn,5,125,3,../data/corn/images\5_125_3.jpg
corn,5,125,4,../data/corn/images\5_125_4.jpg
corn,5,126,1,../data/corn/images\5_126_1.jpg
corn,5,126,2,../data/corn/images\5_126_2.jpg
corn,5,126,3,../data/corn/images\5_126_3.jpg
corn,5,126,4,../data/corn/images\5_126_4.jpg
corn,5,127,1,../data/corn/images\5_127_1.jpg
corn,5,127,2,../data/corn/images\5_127_2.jpg
corn,5,127,3,../data/corn/images\5_127_3.jpg
corn,5,127,4,../data/corn/images\5_127_4.jpg
corn,5,128,1,../data/corn/images\5_128_1.jpg
corn,5,128,2,../data/corn/images\5_128_2.jpg
corn,5,128,3,../data/corn/images\5_128_3.jpg
corn,5,128,4,../data/corn/images\5_128_4.jpg
corn,5,129,1,../data/corn/images\5_129_1.jpg
corn,5,129,2,../data/corn/images\5_129_2.jpg
corn,5,129,3,../data/corn/images\5_129_3.jpg
corn,5,129,4,../data/corn/images\5_129_4.jpg
corn,5,12,1,../data/corn/images\5_12_1.jpg
corn,5,12,2,../data/corn/images\5_12_2.jpg
corn,5,12,3,../data/corn/images\5_12_3.jpg
corn,5,12,4,../data/corn/images\5_12_4.jpg
corn,5,130,1,../data/corn/images\5_130_1.jpg
corn,5,130,2,../data/corn/images\5_130_2.jpg
corn,5,130,3,../data/corn/images\5_130_3.jpg
corn,5,130,4,../data/corn/images\5_130_4.jpg
corn,5,131,1,../data/corn/images\5_131_1.jpg
corn,5,131,2,../data/corn/images\5_131_2.jpg
corn,5,131,3,../data/corn/images\5_131_3.jpg
corn,5,131,4,../data/corn/images\5_131_4.jpg
corn,5,132,1,../data/corn/images\5_132_1.jpg
corn,5,132,2,../data/corn/images\5_132_2.jpg
corn,5,132,3,../data/corn/images\5_132_3.jpg
corn,5,132,4,../data/corn/images\5_132_4.jpg
corn,5,133,1,../data/corn/images\5_133_1.jpg
corn,5,133,2,../data/corn/images\5_133_2.jpg
corn,5,133,3,../data/corn/images\5_133_3.jpg
corn,5,133,4,../data/corn/images\5_133_4.jpg
corn,5,134,1,../data/corn/images\5_134_1.jpg
corn,5,134,2,../data/corn/images\5_134_2.jpg
corn,5,134,3,../data/corn/images\5_134_3.jpg
corn,5,134,4,../data/corn/images\5_134_4.jpg
corn,5,135,1,../data/corn/images\5_135_1.jpg
corn,5,135,2,../data/corn/images\5_135_2.jpg
corn,5,135,3,../data/corn/images\5_135_3.jpg
corn,5,135,4,../data/corn/images\5_135_4.jpg
corn,5,136,1,../data/corn/images\5_136_1.jpg
corn,5,136,2,../data/corn/images\5_136_2.jpg
corn,5,136,3,../data/corn/images\5_136_3.jpg
corn,5,136,4,../data/corn/images\5_136_4.jpg
corn,5,137,1,../data/corn/images\5_137_1.jpg
corn,5,137,2,../data/corn/images\5_137_2.jpg
corn,5,137,3,../data/corn/images\5_137_3.jpg
corn,5,137,4,../data/corn/images\5_137_4.jpg
corn,5,138,1,../data/corn/images\5_138_1.jpg
corn,5,138,2,../data/corn/images\5_138_2.jpg
corn,5,138,3,../data/corn/images\5_138_3.jpg
corn,5,138,4,../data/corn/images\5_138_4.jpg
corn,5,139,1,../data/corn/images\5_139_1.jpg
corn,5,139,2,../data/corn/images\5_139_2.jpg
corn,5,139,3,../data/corn/images\5_139_3.jpg
corn,5,139,4,../data/corn/images\5_139_4.jpg
corn,5,13,1,../data/corn/images\5_13_1.jpg
corn,5,13,2,../data/corn/images\5_13_2.jpg
corn,5,13,3,../data/corn/images\5_13_3.jpg
corn,5,13,4,../data/corn/images\5_13_4.jpg
corn,5,140,1,../data/corn/images\5_140_1.jpg
corn,5,140,2,../data/corn/images\5_140_2.jpg
corn,5,140,3,../data/corn/images\5_140_3.jpg
corn,5,140,4,../data/corn/images\5_140_4.jpg
corn,5,141,1,../data/corn/images\5_141_1.jpg
corn,5,141,2,../data/corn/images\5_141_2.jpg
corn,5,141,3,../data/corn/images\5_141_3.jpg
corn,5,141,4,../data/corn/images\5_141_4.jpg
corn,5,142,1,../data/corn/images\5_142_1.jpg
corn,5,142,2,../data/corn/images\5_142_2.jpg
corn,5,142,3,../data/corn/images\5_142_3.jpg
corn,5,142,4,../data/corn/images\5_142_4.jpg
corn,5,143,1,../data/corn/images\5_143_1.jpg
corn,5,143,2,../data/corn/images\5_143_2.jpg
corn,5,143,3,../data/corn/images\5_143_3.jpg
corn,5,143,4,../data/corn/images\5_143_4.jpg
corn,5,144,1,../data/corn/images\5_144_1.jpg
corn,5,144,2,../data/corn/images\5_144_2.jpg
corn,5,144,3,../data/corn/images\5_144_3.jpg
corn,5,144,4,../data/corn/images\5_144_4.jpg
corn,5,145,1,../data/corn/images\5_145_1.jpg
corn,5,145,2,../data/corn/images\5_145_2.jpg
corn,5,145,3,../data/corn/images\5_145_3.jpg
corn,5,145,4,../data/corn/images\5_145_4.jpg
corn,5,146,1,../data/corn/images\5_146_1.jpg
corn,5,146,2,../data/corn/images\5_146_2.jpg
corn,5,146,3,../data/corn/images\5_146_3.jpg
corn,5,146,4,../data/corn/images\5_146_4.jpg
corn,5,147,1,../data/corn/images\5_147_1.jpg
corn,5,147,2,../data/corn/images\5_147_2.jpg
corn,5,147,3,../data/corn/images\5_147_3.jpg
corn,5,147,4,../data/corn/images\5_147_4.jpg
corn,5,148,1,../data/corn/images\5_148_1.jpg
corn,5,148,2,../data/corn/images\5_148_2.jpg
corn,5,148,3,../data/corn/images\5_148_3.jpg
corn,5,148,4,../data/corn/images\5_148_4.jpg
corn,5,149,1,../data/corn/images\5_149_1.jpg
corn,5,149,2,../data/corn/images\5_149_2.jpg
corn,5,149,3,../data/corn/images\5_149_3.jpg
corn,5,149,4,../data/corn/images\5_149_4.jpg
corn,5,14,1,../data/corn/images\5_14_1.jpg
corn,5,14,2,../data/corn/images\5_14_2.jpg
corn,5,14,3,../data/corn/images\5_14_3.jpg
corn,5,14,4,../data/corn/images\5_14_4.jpg
corn,5,150,1,../data/corn/images\5_150_1.jpg
corn,5,150,2,../data/corn/images\5_150_2.jpg
corn,5,150,3,../data/corn/images\5_150_3.jpg
corn,5,150,4,../data/corn/images\5_150_4.jpg
corn,5,151,1,../data/corn/images\5_151_1.jpg
corn,5,151,2,../data/corn/images\5_151_2.jpg
corn,5,151,3,../data/corn/images\5_151_3.jpg
corn,5,151,4,../data/corn/images\5_151_4.jpg
corn,5,152,1,../data/corn/images\5_152_1.jpg
corn,5,152,2,../data/corn/images\5_152_2.jpg
corn,5,152,3,../data/corn/images\5_152_3.jpg
corn,5,152,4,../data/corn/images\5_152_4.jpg
corn,5,153,1,../data/corn/images\5_153_1.jpg
corn,5,153,2,../data/corn/images\5_153_2.jpg
corn,5,153,3,../data/corn/images\5_153_3.jpg
corn,5,153,4,../data/corn/images\5_153_4.jpg
corn,5,154,1,../data/corn/images\5_154_1.jpg
corn,5,154,2,../data/corn/images\5_154_2.jpg
corn,5,154,3,../data/corn/images\5_154_3.jpg
corn,5,154,4,../data/corn/images\5_154_4.jpg
corn,5,155,1,../data/corn/images\5_155_1.jpg
corn,5,155,2,../data/corn/images\5_155_2.jpg
corn,5,155,3,../data/corn/images\5_155_3.jpg
corn,5,155,4,../data/corn/images\5_155_4.jpg
corn,5,156,1,../data/corn/images\5_156_1.jpg
corn,5,156,2,../data/corn/images\5_156_2.jpg
corn,5,156,3,../data/corn/images\5_156_3.jpg
corn,5,156,4,../data/corn/images\5_156_4.jpg
corn,5,157,1,../data/corn/images\5_157_1.jpg
corn,5,157,2,../data/corn/images\5_157_2.jpg
corn,5,157,3,../data/corn/images\5_157_3.jpg
corn,5,157,4,../data/corn/images\5_157_4.jpg
corn,5,158,1,../data/corn/images\5_158_1.jpg
corn,5,158,2,../data/corn/images\5_158_2.jpg
corn,5,158,3,../data/corn/images\5_158_3.jpg
corn,5,158,4,../data/corn/images\5_158_4.jpg
corn,5,159,1,../data/corn/images\5_159_1.jpg
corn,5,159,2,../data/corn/images\5_159_2.jpg
corn,5,159,3,../data/corn/images\5_159_3.jpg
corn,5,159,4,../data/corn/images\5_159_4.jpg
corn,5,15,1,../data/corn/images\5_15_1.jpg
corn,5,15,2,../data/corn/images\5_15_2.jpg
corn,5,15,3,../data/corn/images\5_15_3.jpg
corn,5,15,4,../data/corn/images\5_15_4.jpg
corn,5,160,1,../data/corn/images\5_160_1.jpg
corn,5,160,2,../data/corn/images\5_160_2.jpg
corn,5,160,3,../data/corn/images\5_160_3.jpg
corn,5,160,4,../data/corn/images\5_160_4.jpg
corn,5,16,1,../data/corn/images\5_16_1.jpg
corn,5,16,2,../data/corn/images\5_16_2.jpg
corn,5,16,3,../data/corn/images\5_16_3.jpg
corn,5,16,4,../data/corn/images\5_16_4.jpg
corn,5,17,1,../data/corn/images\5_17_1.jpg
corn,5,17,2,../data/corn/images\5_17_2.jpg
corn,5,17,3,../data/corn/images\5_17_3.jpg
corn,5,17,4,../data/corn/images\5_17_4.jpg
corn,5,18,1,../data/corn/images\5_18_1.jpg
corn,5,18,2,../data/corn/images\5_18_2.jpg
corn,5,18,3,../data/corn/images\5_18_3.jpg
corn,5,18,4,../data/corn/images\5_18_4.jpg
corn,5,19,1,../data/corn/images\5_19_1.jpg
corn,5,19,2,../data/corn/images\5_19_2.jpg
corn,5,19,3,../data/corn/images\5_19_3.jpg
corn,5,19,4,../data/corn/images\5_19_4.jpg
corn,5,1,1,../data/corn/images\5_1_1.jpg
corn,5,1,2,../data/corn/images\5_1_2.jpg
corn,5,1,3,../data/corn/images\5_1_3.jpg
corn,5,1,4,../data/corn/images\5_1_4.jpg
corn,5,20,1,../data/corn/images\5_20_1.jpg
corn,5,20,2,../data/corn/images\5_20_2.jpg
corn,5,20,3,../data/corn/images\5_20_3.jpg
corn,5,20,4,../data/corn/images\5_20_4.jpg
corn,5,21,1,../data/corn/images\5_21_1.jpg
corn,5,21,2,../data/corn/images\5_21_2.jpg
corn,5,21,3,../data/corn/images\5_21_3.jpg
corn,5,21,4,../data/corn/images\5_21_4.jpg
corn,5,22,1,../data/corn/images\5_22_1.jpg
corn,5,22,2,../data/corn/images\5_22_2.jpg
corn,5,22,3,../data/corn/images\5_22_3.jpg
corn,5,22,4,../data/corn/images\5_22_4.jpg
corn,5,23,1,../data/corn/images\5_23_1.jpg
corn,5,23,2,../data/corn/images\5_23_2.jpg
corn,5,23,3,../data/corn/images\5_23_3.jpg
corn,5,23,4,../data/corn/images\5_23_4.jpg
corn,5,24,1,../data/corn/images\5_24_1.jpg
corn,5,24,2,../data/corn/images\5_24_2.jpg
corn,5,24,3,../data/corn/images\5_24_3.jpg
corn,5,24,4,../data/corn/images\5_24_4.jpg
corn,5,25,1,../data/corn/images\5_25_1.jpg
corn,5,25,2,../data/corn/images\5_25_2.jpg
corn,5,25,3,../data/corn/images\5_25_3.jpg
corn,5,25,4,../data/corn/images\5_25_4.jpg
corn,5,26,1,../data/corn/images\5_26_1.jpg
corn,5,26,2,../data/corn/images\5_26_2.jpg
corn,5,26,3,../data/corn/images\5_26_3.jpg
corn,5,26,4,../data/corn/images\5_26_4.jpg
corn,5,27,1,../data/corn/images\5_27_1.jpg
corn,5,27,2,../data/corn/images\5_27_2.jpg
corn,5,27,3,../data/corn/images\5_27_3.jpg
corn,5,27,4,../data/corn/images\5_27_4.jpg
corn,5,28,1,../data/corn/images\5_28_1.jpg
corn,5,28,2,../data/corn/images\5_28_2.jpg
corn,5,28,3,../data/corn/images\5_28_3.jpg
corn,5,28,4,../data/corn/images\5_28_4.jpg
corn,5,29,1,../data/corn/images\5_29_1.jpg
corn,5,29,2,../data/corn/images\5_29_2.jpg
corn,5,29,3,../data/corn/images\5_29_3.jpg
corn,5,29,4,../data/corn/images\5_29_4.jpg
corn,5,2,1,../data/corn/images\5_2_1.jpg
corn,5,2,2,../data/corn/images\5_2_2.jpg
corn,5,2,3,../data/corn/images\5_2_3.jpg
corn,5,2,4,../data/corn/images\5_2_4.jpg
corn,5,30,1,../data/corn/images\5_30_1.jpg
corn,5,30,2,../data/corn/images\5_30_2.jpg
corn,5,30,3,../data/corn/images\5_30_3.jpg
corn,5,30,4,../data/corn/images\5_30_4.jpg
corn,5,31,1,../data/corn/images\5_31_1.jpg
corn,5,31,2,../data/corn/images\5_31_2.jpg
corn,5,31,3,../data/corn/images\5_31_3.jpg
corn,5,31,4,../data/corn/images\5_31_4.jpg
corn,5,32,1,../data/corn/images\5_32_1.jpg
corn,5,32,2,../data/corn/images\5_32_2.jpg
corn,5,32,3,../data/corn/images\5_32_3.jpg
corn,5,32,4,../data/corn/images\5_32_4.jpg
corn,5,33,1,../data/corn/images\5_33_1.jpg
corn,5,33,2,../data/corn/images\5_33_2.jpg
corn,5,33,3,../data/corn/images\5_33_3.jpg
corn,5,33,4,../data/corn/images\5_33_4.jpg
corn,5,34,1,../data/corn/images\5_34_1.jpg
corn,5,34,2,../data/corn/images\5_34_2.jpg
corn,5,34,3,../data/corn/images\5_34_3.jpg
corn,5,34,4,../data/corn/images\5_34_4.jpg
corn,5,35,1,../data/corn/images\5_35_1.jpg
corn,5,35,2,../data/corn/images\5_35_2.jpg
corn,5,35,3,../data/corn/images\5_35_3.jpg
corn,5,35,4,../data/corn/images\5_35_4.jpg
corn,5,36,1,../data/corn/images\5_36_1.jpg
corn,5,36,2,../data/corn/images\5_36_2.jpg
corn,5,36,3,../data/corn/images\5_36_3.jpg
corn,5,36,4,../data/corn/images\5_36_4.jpg
corn,5,37,1,../data/corn/images\5_37_1.jpg
corn,5,37,2,../data/corn/images\5_37_2.jpg
corn,5,37,3,../data/corn/images\5_37_3.jpg
corn,5,37,4,../data/corn/images\5_37_4.jpg
corn,5,38,1,../data/corn/images\5_38_1.jpg
corn,5,38,2,../data/corn/images\5_38_2.jpg
corn,5,38,3,../data/corn/images\5_38_3.jpg
corn,5,38,4,../data/corn/images\5_38_4.jpg
corn,5,39,1,../data/corn/images\5_39_1.jpg
corn,5,39,2,../data/corn/images\5_39_2.jpg
corn,5,39,3,../data/corn/images\5_39_3.jpg
corn,5,39,4,../data/corn/images\5_39_4.jpg
corn,5,3,1,../data/corn/images\5_3_1.jpg
corn,5,3,2,../data/corn/images\5_3_2.jpg
corn,5,3,3,../data/corn/images\5_3_3.jpg
corn,5,3,4,../data/corn/images\5_3_4.jpg
corn,5,40,1,../data/corn/images\5_40_1.jpg
corn,5,40,2,../data/corn/images\5_40_2.jpg
corn,5,40,3,../data/corn/images\5_40_3.jpg
corn,5,40,4,../data/corn/images\5_40_4.jpg
corn,5,41,1,../data/corn/images\5_41_1.jpg
corn,5,41,2,../data/corn/images\5_41_2.jpg
corn,5,41,3,../data/corn/images\5_41_3.jpg
corn,5,41,4,../data/corn/images\5_41_4.jpg
corn,5,42,1,../data/corn/images\5_42_1.jpg
corn,5,42,2,../data/corn/images\5_42_2.jpg
corn,5,42,3,../data/corn/images\5_42_3.jpg
corn,5,42,4,../data/corn/images\5_42_4.jpg
corn,5,43,1,../data/corn/images\5_43_1.jpg
corn,5,43,2,../data/corn/images\5_43_2.jpg
corn,5,43,3,../data/corn/images\5_43_3.jpg
corn,5,43,4,../data/corn/images\5_43_4.jpg
corn,5,44,1,../data/corn/images\5_44_1.jpg
corn,5,44,2,../data/corn/images\5_44_2.jpg
corn,5,44,3,../data/corn/images\5_44_3.jpg
corn,5,44,4,../data/corn/images\5_44_4.jpg
corn,5,45,1,../data/corn/images\5_45_1.jpg
corn,5,45,2,../data/corn/images\5_45_2.jpg
corn,5,45,3,../data/corn/images\5_45_3.jpg
corn,5,45,4,../data/corn/images\5_45_4.jpg
corn,5,46,1,../data/corn/images\5_46_1.jpg
corn,5,46,2,../data/corn/images\5_46_2.jpg
corn,5,46,3,../data/corn/images\5_46_3.jpg
corn,5,46,4,../data/corn/images\5_46_4.jpg
corn,5,47,1,../data/corn/images\5_47_1.jpg
corn,5,47,2,../data/corn/images\5_47_2.jpg
corn,5,47,3,../data/corn/images\5_47_3.jpg
corn,5,47,4,../data/corn/images\5_47_4.jpg
corn,5,48,1,../data/corn/images\5_48_1.jpg
corn,5,48,2,../data/corn/images\5_48_2.jpg
corn,5,48,3,../data/corn/images\5_48_3.jpg
corn,5,48,4,../data/corn/images\5_48_4.jpg
corn,5,49,1,../data/corn/images\5_49_1.jpg
corn,5,49,2,../data/corn/images\5_49_2.jpg
corn,5,49,3,../data/corn/images\5_49_3.jpg
corn,5,49,4,../data/corn/images\5_49_4.jpg
corn,5,4,1,../data/corn/images\5_4_1.jpg
corn,5,4,2,../data/corn/images\5_4_2.jpg
corn,5,4,3,../data/corn/images\5_4_3.jpg
corn,5,4,4,../data/corn/images\5_4_4.jpg
corn,5,50,1,../data/corn/images\5_50_1.jpg
corn,5,50,2,../data/corn/images\5_50_2.jpg
corn,5,50,3,../data/corn/images\5_50_3.jpg
corn,5,50,4,../data/corn/images\5_50_4.jpg
corn,5,51,1,../data/corn/images\5_51_1.jpg
corn,5,51,2,../data/corn/images\5_51_2.jpg
corn,5,51,3,../data/corn/images\5_51_3.jpg
corn,5,51,4,../data/corn/images\5_51_4.jpg
corn,5,52,1,../data/corn/images\5_52_1.jpg
corn,5,52,2,../data/corn/images\5_52_2.jpg
corn,5,52,3,../data/corn/images\5_52_3.jpg
corn,5,52,4,../data/corn/images\5_52_4.jpg
corn,5,53,1,../data/corn/images\5_53_1.jpg
corn,5,53,2,../data/corn/images\5_53_2.jpg
corn,5,53,3,../data/corn/images\5_53_3.jpg
corn,5,53,4,../data/corn/images\5_53_4.jpg
corn,5,54,1,../data/corn/images\5_54_1.jpg
corn,5,54,2,../data/corn/images\5_54_2.jpg
corn,5,54,3,../data/corn/images\5_54_3.jpg
corn,5,54,4,../data/corn/images\5_54_4.jpg
corn,5,55,1,../data/corn/images\5_55_1.jpg
